sigma	surveillance_report_1	surveillance_report_3	surveillance_report_4_summer	surveillance_report_4_winter	season_amp	season_offset	aki_hospitalisation_4_winter	gastro_hospitalisation_4_winter	gastro_gp_attend_1	D_immun	probT_under5	probT_over5	logDensity
0.8844973682869481	0.0016889051233923368	6.327902265916531e-4	0.005445882416980911	0.01721698348002967	0.0179615856084236	0.2153596516670968	0.2835802994393941	0.08793140573056571	0.3501003898495225	5.974035223410952	0.13316330920495867	0.0378243888803689	-654.0143335546985
0.8262365498727977	0.0016740996111663812	7.722399310692496e-4	0.005127016744136999	0.02079903219539046	0.01893895028900373	0.23643284240804988	0.25961096083863017	0.0895637951431999	0.3733923591000198	5.855315989737155	0.14860295798102596	0.038750066359697924	-660.969909547545
0.8877202024694669	0.0017366605678540573	6.666757627784095e-4	0.006738975364662108	0.018422360052861558	0.017528240905931473	0.2962900427519991	0.28944529565175836	0.07166824092401547	0.3531722149957544	4.31061153685745	0.1306231994153662	0.035435821064515045	-656.7932193453471
0.8931909090831363	0.0016797722921426277	6.481356745319981e-4	0.003840524430794039	0.016151985620393116	0.01721573449066674	0.1493269918428452	0.25747762242459754	0.07023809035905355	0.3469080803674472	5.6600187417296	0.12729831608862102	0.03782446282657456	-660.1875114574226
0.8394993752034074	0.0018346543542328538	6.096814205527178e-4	0.0032464756048863463	0.016554820701225124	0.018226942444946093	0.14158636985117673	0.2173430326368418	0.07256393031149405	0.36002122875448456	6.171556487987321	0.130431409333141	0.040799788772820055	-659.1526735493046
0.8095083395450416	0.0017527671542550108	6.986759745777881e-4	0.004693859305646357	0.019734302816756172	0.019253860809207497	0.25933471405635905	0.22844393705739743	0.06852810124017719	0.355836102683881	6.455690126319872	0.15055138248408642	0.04067885163293086	-656.5070321464426
0.7814580162085994	0.0017959933512087434	7.448447644855098e-4	0.005629762783973388	0.018647508570056846	0.01956381631963803	0.2280914733831978	0.24968591436995335	0.07315889996479816	0.36791387675093656	6.823771565750458	0.15622066652238006	0.04215450234609912	-655.2014161511612
0.8533897291157168	0.001740514323073972	7.374036121966474e-4	0.006194934087097041	0.01933877915447922	0.016587950966037775	0.20831017575113225	0.27415125503536153	0.07417877139572061	0.35821170400605	5.798912350833601	0.14170621590186672	0.03811364951459815	-656.6792311993979
0.8750074742960195	0.0018171916657403599	7.510030562724478e-4	0.005668020335256673	0.020507415764712954	0.016592073337007785	0.18765614241896483	0.3273000792357046	0.08835380177908224	0.37154192742533504	4.027622155771677	0.13098404025047966	0.03534250076724723	-656.6382951066324
0.8243124220709046	0.0017954741903632339	7.67804409917188e-4	0.00517812737045125	0.020086741545301306	0.01910712592931064	0.18612703893444016	0.3177877647000327	0.09782097040643878	0.383217572687509	4.358082483067104	0.13638739647816076	0.037730862273405524	-659.8604356757396
0.8319725648746239	0.0016329539377917008	7.125493188513184e-4	0.007588958921685542	0.01605994830130846	0.019503909409304382	0.38575204119534234	0.22441101007112552	0.08905168645931591	0.3410270975310295	7.751401079005785	0.15702970164359617	0.04090140413490702	-660.8142554429671
0.7134059310450174	0.001843645824903331	7.251933685157809e-4	0.005430798069602956	0.019003383431610045	0.01653835424535686	0.2894043973265421	0.3950626449775821	0.07627548797887651	0.38461628704077094	5.643316502188874	0.16612775658324633	0.04365892997680021	-667.1034026929191
0.7940650957627515	0.0018007295035977963	6.293543497149592e-4	0.006369878761001374	0.015422615454497957	0.017971682785013626	0.2903049137166607	0.2475612293346197	0.06482539160582416	0.3709544040445956	5.887824349775347	0.14174655371136238	0.041780306459523436	-658.2252807402434
0.8501037725635525	0.0016163983567807601	7.266472702564807e-4	0.007303108820820032	0.017822827371531912	0.020224471598154815	0.22503727630294765	0.272924674925565	0.056990203620438676	0.33218658964089576	9.026444269821383	0.16311461901940144	0.04105088672738583	-660.6182053471989
0.8809914907856898	0.001671260665299428	7.284197797468838e-4	0.006329081612931288	0.02065182372637645	0.017977973492178185	0.23694395460152198	0.2827516656292667	0.0919315132517977	0.3458396567937971	4.72927330361813	0.1375257228573559	0.03562671279025612	-655.8846271112368
0.7640115510552568	0.001844623260464492	7.419988164876365e-4	0.004684221312373323	0.020252904203319093	0.017412010046160258	0.17074082500153837	0.3586602224532829	0.09143279378970144	0.3846418636595568	5.070644592215134	0.15078758266062364	0.04106086635265774	-659.9091385342862
0.8088563548254775	0.001736470746416895	6.656054715632917e-4	0.005473100510785518	0.01606006184455093	0.017986997940569464	0.2516047316861173	0.355956764907163	0.07821424848020192	0.35712554050170964	5.578711858810059	0.1428320125097747	0.04038602641833191	-658.3947411137535
0.7502293719131224	0.0018831232552460365	6.875837365987128e-4	0.004237950196308077	0.01993656014045464	0.019159832788545595	0.2086180630934336	0.28855700335208423	0.08197725148763634	0.37760446400303405	6.113912399721012	0.15253785946118856	0.04340994619148434	-658.5129717145803
0.7709806456086488	0.001743713326005159	7.543301977744876e-4	0.0057630123366485785	0.019096730955527854	0.020321305686319263	0.17793549685730953	0.29931189602149477	0.0711679314969277	0.3415421747192275	9.042642822607906	0.1737188832794331	0.044801044897436186	-658.5174812451012
0.7886617652721735	0.001831305594337214	6.903728173852957e-4	0.005582617967339031	0.019415688062684806	0.01909169882510947	0.18830277791965194	0.2770713469555085	0.07434983784659284	0.37054604469675695	6.172848037425512	0.15183527452459508	0.04121203032897384	-656.9696413398203
0.8844191997877261	0.001636912848096049	6.376073947078392e-4	0.005533925783430241	0.017529309891182763	0.017398706723060625	0.23008945445816362	0.21287323895840785	0.05774312377640767	0.34072372610240054	6.687698670704673	0.14158362104476654	0.038033154237216885	-658.1821192857352
0.8958232081569452	0.0017258295060634838	6.86131755144712e-4	0.005513891475565175	0.017777746567727713	0.01777969001661479	0.2660737851844398	0.1570152556936192	0.07578949783610808	0.3515747902937098	4.906405939364955	0.12898908229747263	0.036083320063454716	-655.1270596308447
0.8934180321363998	0.0016834656477852461	6.775753413039058e-4	0.005492725642598096	0.017684570392269495	0.018462337364953056	0.27134944525775617	0.1478122144307355	0.08205097462569329	0.3417975985786079	5.459375299186862	0.13529726038582246	0.03646697967383597	-655.433260161752
